,Date,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_ADA,24h Open (USD)_ADA,24h High (USD)_ADA,24h Low (USD)_ADA,Closing Price (USD)_BAT,24h Open (USD)_BAT,24h High (USD)_BAT,24h Low (USD)_BAT,Closing Price (USD)_BCH,24h Open (USD)_BCH,24h High (USD)_BCH,24h Low (USD)_BCH,Closing Price (USD)_BSV,24h Open (USD)_BSV,24h High (USD)_BSV,24h Low (USD)_BSV,Closing Price (USD)_BTC,24h Open (USD)_BTC,24h High (USD)_BTC,24h Low (USD)_BTC,Closing Price (USD)_BTG,24h Open (USD)_BTG,24h High (USD)_BTG,24h Low (USD)_BTG,Closing Price (USD)_DAI,24h Open (USD)_DAI,24h High (USD)_DAI,24h Low (USD)_DAI,Closing Price (USD)_DASH,24h Open (USD)_DASH,24h High (USD)_DASH,24h Low (USD)_DASH,Closing Price (USD)_DCR,24h Open (USD)_DCR,24h High (USD)_DCR,24h Low (USD)_DCR,Closing Price (USD)_DOGE,24h Open (USD)_DOGE,24h High (USD)_DOGE,24h Low (USD)_DOGE,Closing Price (USD)_EOS,24h Open (USD)_EOS,24h High (USD)_EOS,24h Low (USD)_EOS,Closing Price (USD)_ETC,24h Open (USD)_ETC,24h High (USD)_ETC,24h Low (USD)_ETC,Closing Price (USD)_ETH,24h Open (USD)_ETH,24h High (USD)_ETH,24h Low (USD)_ETH,Closing Price (USD)_IOTA,24h Open (USD)_IOTA,24h High (USD)_IOTA,24h Low (USD)_IOTA,Closing Price (USD)_LINK,24h Open (USD)_LINK,24h High (USD)_LINK,24h Low (USD)_LINK,Closing Price (USD)_LSK,24h Open (USD)_LSK,24h High (USD)_LSK,24h Low (USD)_LSK,Closing Price (USD)_NEO,24h Open (USD)_NEO,24h High (USD)_NEO,24h Low (USD)_NEO,Closing Price (USD)_QTUM,24h Open (USD)_QTUM,24h High (USD)_QTUM,24h Low (USD)_QTUM,Closing Price (USD)_USDT,24h Open (USD)_USDT,24h High (USD)_USDT,24h Low (USD)_USDT,Closing Price (USD)_XEM,24h Open (USD)_XEM,24h High (USD)_XEM,24h Low (USD)_XEM,Closing Price (USD)_XLM,24h Open (USD)_XLM,24h High (USD)_XLM,24h Low (USD)_XLM,Closing Price (USD)_XMR,24h Open (USD)_XMR,24h High (USD)_XMR,24h Low (USD)_XMR,Closing Price (USD)_XRP,24h Open (USD)_XRP,24h High (USD)_XRP,24h Low (USD)_XRP,Closing Price (USD)_XTZ,24h Open (USD)_XTZ,24h High (USD)_XTZ,24h Low (USD)_XTZ,Closing Price (USD)_ZRX,24h Open (USD)_ZRX,24h High (USD)_ZRX,24h Low (USD)_ZRX
2571,2020-10-15,0.106627943,0.1071834809,0.1078430084,0.1048169704,0.106627943,0.1071834809,0.1078430084,0.1048169704,0.2127875149,0.2150096232,0.2153272182,0.2096418201,260.8337391563,259.4344452679,265.4444636747,255.8485592277,169.1401482874,168.8529901681,172.0949757279,166.9422095689,11504.5490067109,11433.4575377533,11610.2503973752,11291.8980921613,7.858269648,7.7649423473,7.9359831131,7.6071621483,1.0094590192,1.0095310723,1.0117322116,1.0082582103,69.2948949055,70.1367339761,70.5445293885,68.1700755757,11.4966880627,11.6936194058,11.7326994252,11.180310122,0.0026082201,0.0026408589,0.0026596618,0.0025471682,2.5987223824,2.6102749161,2.6310006527,2.5862147087,5.4168117417,5.4596545213,5.5291415628,5.3688916096,378.2395134365,379.2418371556,381.6665176824,370.4875966436,0.2727041897,0.2738955402,0.2755098404,0.2658520035,10.7683045545,10.9084711297,10.9288185799,10.4987992486,1.1089653684,1.1191252841,1.1236738817,1.0829940711,17.2230534958,16.9838046149,17.3623812027,16.8811561554,2.2328939958,2.2570353528,2.2580495691,2.1790729159,1.0007178376,1.0014182644,1.0024158178,0.9999356352,0.115665015,0.1192560294,0.1196922975,0.1140991811,0.0736074094,0.074125228,0.0741845662,0.0719028182,131.8109570947,128.6611737805,132.4624434879,123.7273900678,0.2458955714,0.2494033685,0.2504043099,0.2432290161,2.2452663148,2.2776531071,2.3082819698,2.2118437968,0.3933923567,0.3872645852,0.3941968483,0.3678043089
2572,2020-10-16,0.1040035647,0.1067395092,0.1073745672,0.1023095379,0.1040035647,0.1067395092,0.1073745672,0.1023095379,0.207598212,0.2133635468,0.2138614283,0.2049485884,251.2672199127,262.3966788952,266.1501693774,244.0362801297,160.3416690398,169.4331327487,170.1909014374,154.9493102154,11355.1604394509,11511.9021994873,11544.4860094834,11227.0710565791,7.6526753413,7.8641752516,7.8660797969,7.5336909541,1.0092233382,1.008989383,1.0105218729,1.008034556,66.1258270379,69.332590753,70.0521876745,65.5038512766,12.2091848202,11.4636983282,12.5161099021,11.1197630415,0.0025886808,0.0025886834,0.0026245345,0.0025324054,2.5438761964,2.6004276317,2.6107449858,2.4978958513,5.2860109701,5.421791655,5.4385179006,5.2245621357,367.1522802856,377.9188744498,379.8437954375,361.8544787209,0.2646272453,0.2768039319,0.2813800191,0.2620923193,10.6560146897,10.756165396,10.8969426134,10.2842359502,1.0655619479,1.1086559029,1.1128941548,1.0520134953,17.0538306809,17.25206492,17.3342705709,16.7495960578,2.1657677852,2.2319751345,2.2426488772,2.1159761179,1.0011347512,1.0008162624,1.0018400793,0.9998839707,0.1124940892,0.1158443771,0.1163674796,0.1074726967,0.0778439173,0.0741159345,0.0782600164,0.0723362306,120.4224172362,130.3765972694,132.6402366896,119.2359304674,0.2404696909,0.2461247612,0.247981381,0.238022137,2.1734054193,2.2406686921,2.2748334592,2.1586183095,0.3916247342,0.3976726823,0.4075338447,0.3800282363
2573,2020-10-17,0.1058712042,0.1042581462,0.1074009588,0.1032531136,0.1058712042,0.1042581462,0.1074009588,0.1032531136,0.2143167669,0.2072243107,0.216334035,0.2054679472,244.3069894939,250.4980248632,252.6718032167,241.4913598927,158.4317671138,160.4658207755,161.1089172072,157.73974736,11358.7063796297,11329.9947283176,11410.1636831398,11282.9478878572,7.657772968,7.6164997755,7.7247493896,7.5976475687,1.0086395943,1.0092332542,1.0105950725,1.0077920926,66.6768464241,66.1247049517,66.8278075387,65.3118890789,12.4087474227,12.2589370716,13.5744103667,12.2589370716,0.0025663666,0.0026067911,0.0026333895,0.0025495439,2.5221191507,2.5388988837,2.5488819187,2.5109835624,5.2709519506,5.2949481021,5.3398601579,5.2039858114,368.2368438997,365.8071694125,370.5878406401,363.8392701602,0.2683298618,0.2641897903,0.2732521064,0.260925939,10.5646462335,10.5953214078,10.7212389852,10.4286201124,1.0714861867,1.0631704096,1.0810190238,1.058193316,17.1903801598,17.0377120436,17.2887681204,16.9256540817,2.1697051398,2.1689117707,2.2131745405,2.1470111973,1.0008053951,1.0010218988,1.0013532045,0.9998159139,0.112109122,0.1118374434,0.1162295399,0.1106129948,0.0807878901,0.0791602839,0.0832735094,0.0776422407,120.010191233,120.7649287859,122.8454776743,119.1679429697,0.240632642,0.2403111305,0.2432755946,0.2389185457,2.1844141627,2.1680816041,2.2217741416,2.1536203263,0.3835785299,0.3900243882,0.393839229,0.3741824524
2574,2020-10-18,0.1071431618,0.106042584,0.1073745825,0.1052046501,0.1071431618,0.106042584,0.1073745825,0.1052046501,0.2141805456,0.2146516684,0.2183759306,0.2135824006,248.7495960739,244.8811349222,250.3804697581,243.9488588872,159.9680047295,159.0992662682,160.5492826508,158.8582823538,11471.002547787,11368.4123458737,11486.9854110308,11356.1741600839,7.6864109615,7.6292501674,7.7466745992,7.6206142432,1.009317625,1.008744267,1.0105996816,1.0079811116,67.2138578892,67.3720100726,67.3720100726,66.6390827093,12.0767631288,12.3697179541,12.5780254355,11.9883712163,0.0025952095,0.0025917348,0.0026043822,0.0025688828,2.5413062763,2.523423526,2.5511371435,2.5197611556,5.288978812,5.2709008672,5.3269449585,5.2104154986,376.5122024722,368.5987227075,377.044117339,367.5809454347,0.2724441287,0.2696252477,0.2749781793,0.2693001699,10.8766520325,10.6329754902,10.9783323603,10.6096687719,1.0925103216,1.0709766418,1.110632769,1.0631293199,17.3834096457,17.2007448816,17.7588336672,17.1643263242,2.2041946382,2.1808611864,2.2214647931,2.1778141002,1.0009080108,1.0007329341,1.0017848766,0.9999527933,0.1121903517,0.1130104336,0.1155534023,0.1118779577,0.0794447739,0.0816167573,0.0821977282,0.0792250026,123.9453897536,120.1777866077,123.9532149727,120.056059417,0.2418560234,0.2407304015,0.2434062543,0.2403001513,2.2312521757,2.1884553542,2.2427044921,2.1839870521,0.3873188155,0.3845191487,0.3973694836,0.3834936342
2575,2020-10-19,0.1096329614,0.1074652737,0.1110208047,0.1060917793,0.1096329614,0.1074652737,0.1110208047,0.1060917793,0.2148117273,0.2143094776,0.2167630592,0.209871437,249.2294894199,249.5448870938,252.7469016364,245.3611846903,160.7365646248,160.3208991183,161.1992994256,158.6038634644,11776.5929973295,11514.6450997633,11825.6477430236,11419.0822862089,7.7373601778,7.7253133055,8.1951770501,7.6300577576,1.0089886648,1.0097745057,1.0107601456,1.0079180954,75.8513851344,67.3466138253,78.5386595486,66.2441219337,12.2546651275,12.1441598882,12.3871414236,11.9832303374,0.0025925037,0.0025948408,0.0026300379,0.0025653441,2.5841260688,2.5482782137,2.6114624249,2.5265623262,5.2871624964,5.2941314497,5.3515819294,5.2134925134,379.6604736902,378.5203218879,384.3827696498,373.1047003725,0.2790734444,0.2727178803,0.2802995348,0.2668718212,10.9237885386,10.9527252628,11.2238881759,10.6647111977,1.1028510157,1.1066663253,1.1283239824,1.078003463,17.3409301721,17.4461551019,17.6692498568,17.0981758855,2.2124243956,2.2181522341,2.2323978756,2.1654486675,1.0006267318,1.000932278,1.0013176162,0.9995928349,0.1120136547,0.1127271908,0.1136429406,0.1085051563,0.0853464871,0.079470353,0.0873706238,0.0794436514,127.1238994427,124.6148393075,130.3138008204,122.719864251,0.2476980077,0.2423874906,0.2493740212,0.2403368226,2.1861186418,2.2291603004,2.2436740261,2.1776501616,0.3889449553,0.3890989713,0.3996484995,0.3831504971
2576,2020-10-20,0.1022268386,0.1085952565,0.1088393997,0.1008395376,0.1022268386,0.1085952565,0.1088393997,0.1008395376,0.2085748615,0.2140810201,0.214971348,0.2022246886,240.9783512377,249.9303911164,250.0981376251,237.9233908141,156.8790304074,159.6791254551,160.384192743,155.2130267655,11936.3629133377,11754.182025232,11993.9258790889,11693.7839412718,7.4579244824,7.7343435916,7.8481385502,7.3400389696,1.0079822561,1.0086605426,1.0093709684,1.0067482406,71.6894304436,74.949981499,77.170091365,70.5735890673,11.7827083501,12.2777218011,13.0594566884,11.6476381818,0.0025964447,0.0026068594,0.0026417575,0.0025615431,2.5184315715,2.582351967,2.5848765479,2.5034469808,5.1877978215,5.2674105717,5.3335720993,5.0931384022,368.8607245558,379.3842502619,380.2004581402,365.7933894396,0.2655119507,0.2768049395,0.2771552322,0.2626765497,9.9915112674,10.9180803605,10.9362786949,9.9372514774,1.0697270517,1.0994709978,1.1017775646,1.0599880682,17.0639771458,17.5727424803,18.0210304279,17.0188633084,2.1453974392,2.2124218432,2.2154139627,2.1282399319,1.0008771882,1.0002310605,1.0017101567,0.9988870492,0.1085743358,0.1111645054,0.1128179116,0.1075551886,0.0810776955,0.0851629253,0.0868306758,0.0805417548,119.1094110246,125.750430149,127.3064164881,117.4273560582,0.243758761,0.2456762033,0.2497496076,0.241821121,2.0444806625,2.1885574254,2.1927552088,2.0434537712,0.3647105005,0.3896084267,0.389724415,0.3548484788
2577,2020-10-21,0.1076181436,0.1024207719,0.10858687,0.101406423,0.1076181436,0.1024207719,0.10858687,0.101406423,0.2184110277,0.2084367439,0.2199976751,0.2078719211,263.1320553306,240.9402056373,263.4630310128,240.32090336,167.5872212715,157.6638255439,167.8345828106,157.4080764709,13102.9344615485,11920.4113894318,13109.1659719966,11900.2138386315,8.0035694454,7.4684162074,8.039136112,7.4560806124,1.0100901959,1.0091673345,1.0105925954,1.0075829258,75.7306784824,70.7296670546,77.1686374069,70.4702489314,12.6502485297,11.8338231519,12.704281996,11.7792517214,0.002681365,0.0025749817,0.0026937392,0.0025618955,2.6433534346,2.5283646219,2.6485306636,2.5236434616,5.4516837435,5.1963584368,5.4721601173,5.165425516,398.0277214424,368.7926553011,399.2807237679,368.1165780078,0.2860478564,0.2641562958,0.2861683008,0.2635425664,11.1157902907,9.8684795363,11.1606938723,9.8021222223,1.1193461814,1.0714867438,1.1227094268,1.0680053443,18.7987014575,16.9635538784,18.8396523834,16.9155668824,2.3004315076,2.1473879427,2.3028848783,2.1396659167,1.0013767882,1.0007759506,1.0023278189,1.0000841374,0.1077674155,0.10824766,0.1109821354,0.0995642399,0.0851380416,0.0808654634,0.0864363016,0.0804602877,123.8060331106,118.3351274719,126.2810284166,116.6592637208,0.2539784899,0.2434347145,0.2557159449,0.2428962631,2.1612812961,2.0544362578,2.1777978273,2.0433204206,0.3783664083,0.3643312251,0.3861312342,0.3635297674
2578,2020-10-22,0.1121977988,0.105981131,0.1128780778,0.1052752668,0.1121977988,0.105981131,0.1128780778,0.1052752668,0.2235695248,0.2153719669,0.2275962917,0.2152598206,273.4528907901,258.7563499005,274.7873058091,258.5578141887,171.0840850206,164.7873704185,172.2157537473,164.7407972032,13140.669284056,12801.6880683713,13192.2528680567,12697.4570465989,7.9377628862,7.843108597,8.1073440361,7.8336313287,1.009186062,1.008823886,1.0107990302,1.0077364164,75.6754466001,74.822421599,77.9702209474,74.4330119148,13.2080690961,12.4825078386,13.4260507797,12.4492172475,0.002679465,0.0025958936,0.0026985482,0.002592006,2.6947288737,2.6087850159,2.70614767,2.6075245572,5.7523163152,5.4131655624,5.7585884259,5.4123780917,417.6331816271,390.9355571625,421.0802338286,390.8096160555,0.2886653166,0.2810971512,0.2918066525,0.2808229516,12.1838575143,10.8037763521,12.4236972997,10.7264505263,1.123612249,1.1009912523,1.131331933,1.0995238872,18.7933412725,18.3526984735,19.199292917,18.2704152613,2.3774990272,2.285515931,2.395795796,2.2847602635,1.001092968,1.0011455396,1.001905402,0.9993147393,0.1104026909,0.1047706089,0.1114540563,0.1045306885,0.0861010581,0.08369496,0.0878936351,0.0836788731,128.3795034156,121.3955741831,129.668306464,119.4240799797,0.2632285807,0.2511957919,0.2637990138,0.2511271347,2.2250548014,2.1271759301,2.2452694385,2.1238108958,0.3852021472,0.3751968563,0.3924761181,0.3750608073
2579,2020-10-23,0.1072851701,0.1108533522,0.1123313034,0.1052683785,0.1072851701,0.1108533522,0.1123313034,0.1052683785,0.2200335727,0.2233718629,0.2254269501,0.2157662701,269.2859907438,268.2245342279,276.2264285397,264.5080726841,165.5138476038,169.2361342506,170.1417842239,162.6676391643,12933.8235654933,12980.8801029984,13029.9638916088,12731.0577925978,7.8614832694,7.8337499361,8.000419186,7.6712413987,1.0082477334,1.0080949805,1.0091519577,1.0048455048,72.0837773527,74.9947287661,75.2405779466,70.7487748347,12.5363003318,13.2823024951,13.3156051185,12.4332092934,0.0026595382,0.0026515482,0.0026990651,0.00261726,2.6413736846,2.6712282149,2.6855023181,2.6005053995,5.5555848481,5.67577259,5.7228689335,5.5097128009,408.2428390432,414.3409245152,419.4431613648,401.7775637098,0.2764797961,0.2829636986,0.2831459422,0.2712252149,12.0020245502,11.9672251046,12.2682293586,11.5810579282,1.1148462032,1.1185263306,1.1301366793,1.0974106031,18.1117231274,18.6669459483,18.6767082947,17.8193708844,2.2819092703,2.3426360364,2.3426360364,2.2322642299,1.000007408,1.0007784504,1.0024162278,0.9991148217,0.1072169759,0.1089658889,0.1135718218,0.1067276556,0.0837940092,0.0855751994,0.0864347254,0.0827642818,126.4766025505,127.652326419,127.6977412143,122.4660390431,0.2540916288,0.2573566267,0.2594529672,0.2502913698,2.1933618872,2.1940138859,2.266688878,2.1678957631,0.3744743289,0.3812099953,0.3886528026,0.3703260276
2580,2020-10-24,0.1080358037,0.1080463757,0.1097415245,0.1073176506,0.1080358037,0.1080463757,0.1097415245,0.1073176506,0.2192532093,0.221632525,0.2220655134,0.21741585,274.1655706987,270.4635890604,278.5841635222,267.785917414,173.4583082911,166.437852379,175.6289847949,166.437852379,13081.6725594906,12929.849401313,13168.3388281505,12877.9380142046,7.89985204,7.8803796355,7.9796233957,7.8109818662,1.0065163607,1.0080874915,1.0101334429,1.0055843344,73.3404431285,72.1501611662,73.666165714,71.4480956021,12.6155080649,12.6038847755,12.7848193111,12.5132823991,0.0026551598,0.0026336312,0.0026659718,0.0026065434,2.6535754661,2.6402235662,2.6743710039,2.6152885723,5.5825701054,5.58353375,5.6298265081,5.5130355492,411.2159945412,409.3147393841,416.7616331988,407.2548755499,0.2865549852,0.2763939187,0.2890567658,0.2742136581,12.7162290471,12.1633828385,12.9654218396,11.9978481795,1.1208045531,1.1174433285,1.1389988201,1.1150558302,18.2578391476,18.1385724691,18.4716363677,17.9960554187,2.3081616643,2.2913491165,2.3342978235,2.2747505746,1.0003202579,1.0002523982,1.0037759598,1.0000279396,0.1060932515,0.1075471194,0.1090121569,0.1054158791,0.0854075117,0.0837265,0.0860377366,0.0834117392,129.4628514188,127.447634275,130.3452323961,125.3262368327,0.2558394086,0.25483055,0.2579839184,0.2527731168,2.2196775035,2.2189410521,2.2405883029,2.1936393833,0.3795231755,0.3760881363,0.3849869948,0.3730545157
2581,2020-10-25,0.1062092665,0.1079806784,0.1087541245,0.1062055471,0.1062092665,0.1079806784,0.1087541245,0.1062055471,0.2148941123,0.2190524682,0.220551271,0.2137319614,270.8010713352,275.8557141458,276.0337218146,268.4073044436,182.1912976794,175.8121136724,184.6284788467,170.5190744655,13008.4532577537,13115.8335202351,13342.7502810151,12906.7005924555,7.8771310004,7.9326478123,8.0442484445,7.7705801923,1.0062855526,1.0068983202,1.0077542763,1.0050159579,70.67967657,73.3374790668,73.7127561545,70.4336279044,12.5717492006,12.6819408895,12.8065146898,12.3116340403,0.0026821765,0.0026415965,0.0026995999,0.0026086142,2.6966655275,2.6599014804,2.7417027474,2.6189327505,5.5803054427,5.5824837311,5.6706261849,5.4738516808,405.3954328773,412.2438858016,417.2895027911,403.5020605831,0.2776213292,0.2880931043,0.2910305779,0.2757423935,12.0629290955,12.706344273,12.8557399115,11.9268245898,1.1099314142,1.1254574346,1.1345163213,1.0979792317,17.7838882422,18.3154841238,18.4610322725,17.6493313074,2.2279558592,2.312033061,2.3123914842,2.2085034598,1.0012781275,1.0001515252,1.0016799118,0.9994587403,0.1045643055,0.1053292656,0.1065226495,0.1010515011,0.0825048028,0.0856121573,0.0857340554,0.0822453346,129.8663212808,129.2896217901,134.238878948,127.9605931565,0.2525100722,0.2562727315,0.2570497667,0.251590871,2.1600989196,2.2203425318,2.2498625265,2.1577504751,0.3674254421,0.3791723464,0.3793059384,0.3667114108
2582,2020-10-26,0.1029259907,0.106448649,0.1076276254,0.0991393572,0.1029259907,0.106448649,0.1076276254,0.0991393572,0.214045278,0.2152396864,0.2220212657,0.2092707933,259.3549314696,271.3415046956,273.3507803444,254.2635209673,174.7017819558,181.1062592395,185.0773347632,169.986214729,13033.5242700816,13038.9155413432,13243.9958996727,12811.5460262308,7.5035805181,7.9062680337,7.9939271036,7.3977065288,1.0076884929,1.006071002,1.0096864761,1.0044176857,70.0231403824,71.1063354494,72.4878203904,68.5683968709,12.2504699174,12.6267541183,12.7163645809,11.8486303859,0.0026654401,0.0026839464,0.0029266142,0.0026230521,2.6393542706,2.7093342526,2.7499186897,2.6033370136,5.4850478569,5.5975437521,5.6467307274,5.4733725448,391.4164092636,406.1713381468,411.2792300824,382.9156954125,0.2734661575,0.2786181841,0.2858574683,0.2670259361,11.8238914407,12.1579796034,12.4490179875,11.3170005695,1.0808452511,1.1288066628,1.1385931475,1.0693360983,17.0964526845,17.8738838536,18.1371679029,16.6595440283,2.1850931153,2.2302864455,2.2662146365,2.1415464532,1.0009482203,1.0006263791,1.0018490118,0.9995782946,0.0988093421,0.1047071169,0.1068897221,0.0942436856,0.081160114,0.0831288819,0.0844779188,0.080021899,132.1210797294,131.1922867195,139.427710697,129.5647159014,0.2480019376,0.2533114145,0.2582736451,0.2437898499,2.1049869793,2.166655958,2.1818593615,2.0620586536,0.3578968598,0.3688493678,0.3825528541,0.3532301629
2583,2020-10-27,0.1029286794,0.1031688753,0.1056693279,0.1019734342,0.1029286794,0.1031688753,0.1056693279,0.1019734342,0.2145867625,0.2136905745,0.2166297806,0.209082792,265.1757169732,259.7669582866,268.2148747985,257.4055779423,175.8454742905,174.0184316218,178.1810275816,172.5666652237,13721.2822248459,13069.2361375308,13756.3317007068,13062.408791572,7.5187039118,7.4880051648,7.7143371055,7.4106407099,1.009852921,1.0077476028,1.0111644788,1.007011491,70.2581201195,69.2605447693,72.1221292349,69.11364681,12.3782953763,12.2851583016,12.6220490146,11.9337513158,0.0026956016,0.0026814608,0.0027328216,0.0026205306,2.6663413467,2.6321224191,2.6983020798,2.6300720355,5.4860012665,5.4904314153,5.5726119929,5.4440067415,404.4218331907,393.1437710621,410.2374750332,390.3860087712,0.2781519998,0.274174954,0.2864069556,0.2721660075,11.9880922692,11.7372822975,12.4782712203,11.5157586062,1.0996287955,1.0824966721,1.1270814188,1.0712384934,16.9580260369,17.1033212709,17.4419913107,16.8844905841,2.1845746127,2.1764371712,2.2177122913,2.1623472312,1.0009196418,1.0011443127,1.0020638906,1.0000911463,0.0970493932,0.0996552325,0.1011835191,0.095188391,0.081727883,0.0811891347,0.0832328016,0.0810795862,133.1884075207,131.5900290108,138.0504202857,131.4028832331,0.2514853932,0.2484656924,0.2540132694,0.2478688856,2.085049008,2.0928683368,2.1339378837,2.0669100989,0.3602854577,0.3575102482,0.3716274075,0.3569179843
2584,2020-10-28,0.0993795901,0.1026559544,0.1033977805,0.0951289123,0.0993795901,0.1026559544,0.1033977805,0.0951289123,0.1940337104,0.213690694,0.2138166271,0.1903200149,268.1532148907,264.4023718161,281.0807344833,259.6226666458,169.5863314491,175.1650730697,176.9923588102,167.170067628,13282.2603479223,13647.5729161687,13847.5335152864,12894.8993187494,7.3007424152,7.5402328876,7.6001657024,7.0101597087,1.0095040697,1.0097409421,1.0107589247,1.0074203322,68.1918469434,70.7915800087,71.1297122774,66.8033801036,11.8987166341,12.2296300956,12.4293910846,11.5084081573,0.002559989,0.0026427848,0.0027205492,0.0025342612,2.6545705782,2.6747301483,2.7540736853,2.6211583092,5.35580519,5.4810263613,5.6100386958,5.2776024699,388.156443591,403.7494182145,408.8584847878,380.8121696544,0.2687537818,0.2776862327,0.2796363623,0.2639774036,11.3742915179,11.9423389724,12.1447844875,11.1516335127,1.0650241143,1.094291855,1.1070464716,1.0485260214,15.9042300967,17.0174096583,17.1159439379,15.7077244714,2.0799455027,2.1952446792,2.2146393792,2.0511021329,1.0006166652,1.0007783683,1.0017414867,0.9970243923,0.0921298671,0.096455124,0.0977264631,0.0880067957,0.0782705911,0.0818822655,0.0822020256,0.0775185332,125.747697547,133.9529632475,135.4514595492,123.5364757634,0.2463903038,0.2528937574,0.2566500514,0.2445582472,1.9853306333,2.0853065923,2.1128260251,1.9431032027,0.337964457,0.3612943862,0.3646986124,0.3308744105
2585,2020-10-29,0.095380955,0.0987864078,0.100886375,0.0950152122,0.095380955,0.0987864078,0.100886375,0.0950152122,0.1885544047,0.1949544195,0.198863849,0.1877476654,267.3056680256,268.3071532749,271.3870673039,258.4071776698,166.8386269486,170.0373060352,171.0717688719,164.0263137962,13467.7317828145,13280.3655897563,13640.1389353,12994.9843724157,7.153434351,7.33751637,7.4036413368,7.0993740902,1.0084746991,1.0092636029,1.0112188325,1.0073426103,66.7714733225,67.9559901475,68.7179030131,65.7790940112,11.8274591038,11.9290616673,12.0204512989,11.589897686,0.0025857678,0.0026048495,0.0026279071,0.0025090554,2.6287800391,2.6540760892,2.6804382262,2.6060833714,5.3860306126,5.3166827114,5.5199592851,5.2715621914,386.0911828108,388.5708362302,394.2767962589,381.3309515284,0.2594493857,0.269187366,0.2726880375,0.2545160995,11.267746233,11.4520709998,11.7843676705,11.1065933642,1.060384606,1.0666286857,1.0814744268,1.0434203658,15.2196996013,15.8817039639,16.0840742157,14.9709915931,2.0272806549,2.0809383908,2.1121568296,2.0130121327,1.0010803758,1.0007006824,1.0021903546,0.9996065967,0.0965684264,0.0927168013,0.1011671129,0.0926996198,0.0769551572,0.0783918235,0.0789691056,0.0755394033,123.3722443848,126.4145869121,128.5420814104,121.9343586566,0.2424166253,0.2456258081,0.2473567831,0.2402369463,1.9205199583,2.0017300793,2.0487384894,1.8987300657,0.3339560504,0.3369366013,0.3459540239,0.3283389404
2586,2020-10-30,0.0940228699,0.0953532382,0.0956355489,0.0895158877,0.0940228699,0.0953532382,0.0956355489,0.0895158877,0.1880905464,0.1895451994,0.1902116931,0.1770265894,261.8280067626,267.5770807388,270.312682473,256.4050834557,163.9776918675,167.0258064815,168.7298526092,159.8890155446,13573.7105031536,13461.3835155182,13667.7472267308,13134.4800757725,7.1266213485,7.1487082902,7.2912844376,7.0252562102,1.0110620444,1.0086093254,1.0116906019,1.0077814823,70.5560026731,67.1091517006,72.6518953486,64.1213568327,12.0341349287,11.946722762,12.2810385351,11.3889229252,0.0025893842,0.0025878809,0.0026125216,0.0025096451,2.5128041422,2.6399749695,2.647763767,2.4127721666,5.3291533798,5.411013573,5.466281264,5.2051665976,383.6848623179,387.3930168237,391.9973778183,373.9042010729,0.258835788,0.2598439423,0.2615221511,0.2464039419,11.1814165155,11.2842741142,11.4689425253,10.7762856746,1.0381715189,1.0514452958,1.0773137974,1.01684473,14.9240860815,15.2880214193,15.4888452897,14.0014565852,1.9591948179,2.0343926029,2.058756817,1.8824736435,1.0009147819,1.0004886194,1.0020567857,0.9998465877,0.0962220444,0.0972472737,0.0986395415,0.0937584454,0.0771351511,0.07754835,0.0785956339,0.074409735,123.9687217425,124.4293517591,125.3119776681,118.11918645,0.2393708892,0.2424922324,0.2440854608,0.2311615277,1.9035686231,1.9339753153,1.95908173,1.7970539541,0.3269520646,0.3369787067,0.3434855813,0.3163669943
2587,2020-10-31,0.0933396077,0.0934430841,0.0955645077,0.0921883795,0.0933396077,0.0934430841,0.0955645077,0.0921883795,0.186502449,0.1873252092,0.1908059872,0.1854495458,263.2978925583,262.2546777259,266.3683396627,260.0086151701,167.0262597309,163.732008746,167.9841097377,162.6778770149,13891.2168331626,13574.9272175126,14093.0529474286,13438.9353824936,7.1144300181,7.1271312182,7.2398374761,7.040867864,1.0101262659,1.0109699873,1.0116664747,1.0087297379,70.5878186458,69.7664279602,73.0480232836,68.6874321966,12.4060942761,11.9305224205,12.6139558646,11.6646856707,0.0026047046,0.0025999029,0.0026264161,0.0025027936,2.5359459759,2.5100605497,2.5596695641,2.4989290947,5.2856599128,5.2652989645,5.3267862087,5.2240052513,388.4387980726,382.9710577129,394.0118598584,380.8602152182,0.2555607802,0.2575028346,0.2644745617,0.2540676496,11.2342837238,11.0997883426,11.3986535793,10.9273566124,1.0375489911,1.0394422187,1.0653029632,1.0307292974,14.7723965808,14.8108810269,15.1913734011,14.5860412969,1.9742001148,1.9488294581,1.9997856185,1.9374187583,1.0014279579,1.0011634501,1.0016635066,1.000153739,0.0972916839,0.0960900917,0.1016351121,0.0951865359,0.0783541388,0.0768354192,0.0798247836,0.0766347676,127.2858182161,123.1772887159,128.3538895688,121.4783319405,0.2409556858,0.2393894047,0.2437694328,0.2377957755,1.9747619389,1.9056921219,2.0226143197,1.8961241399,0.3221282315,0.3260222631,0.3359577911,0.3221053502
